Source sentence,Answer sentence
客车遭到袭击，人受伤，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,警方展开调查是警方封锁区域的后续事件。
客车遭到袭击，人受伤，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,组织未-宣称制造袭击事件是客车遭到袭击的无关事件。
客车遭到袭击，人受伤，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,客车遭到袭击是警方封锁区域的无关事件。
客车遭到袭击，人受伤，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,客车遭到袭击是警方封锁区域的无关事件。
客车遭到袭击，人受伤，组织未-宣称制造袭击事件，警方封锁区域，警方展开调查，,警方封锁区域是人受伤的无关事件。
车间发生爆炸，事故造成死亡，政府成立调查组，政府展开调查，,车间发生爆炸是事故造成死亡的原因事件。
车间发生爆炸，事故造成死亡，政府成立调查组，政府展开调查，,政府成立调查组是事故造成死亡的后续事件。
车间发生爆炸，事故造成死亡，政府成立调查组，政府展开调查，,政府展开调查是政府成立调查组的后续事件。
车间发生爆炸，造成受伤，政府成立调查组，政府展开调查，,车间发生爆炸是造成受伤的原因事件。
车间发生爆炸，造成受伤，政府成立调查组，政府展开调查，,政府成立调查组是造成受伤的后续事件。
车间发生爆炸，造成受伤，政府成立调查组，政府展开调查，,政府展开调查是政府成立调查组的后续事件。
KTV发生爆炸，相关部门采取预案，警方排查，爆炸原因断定，,相关部门采取预案是KTV发生爆炸的后续事件。
KTV发生爆炸，相关部门采取预案，警方排查，爆炸原因断定，,警方排查是相关部门采取预案的后续事件。
KTV发生爆炸，相关部门采取预案，警方排查，爆炸原因断定，,爆炸原因断定是警方排查的后续事件。
发生溺水事件，人落水，人安全无事，人被-证实，,人落水是发生溺水事件的后续事件。
发生溺水事件，人落水，人安全无事，人被-证实，,人安全无事是人落水的后续事件。
发生溺水事件，人落水，人安全无事，人被-证实，,人被-证实是人安全无事的后续事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,砍路人是男子持刀的后续事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,砍路人是导致死亡/重伤的原因事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,公安局组织民警是导致死亡/重伤的后续事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,民警赶往现场是公安局组织民警的后续事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,受伤群众被-送往医院是民警赶往现场的后续事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,人死亡是受伤群众被-送往医院的后续事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,市委/市政府成立工作组是人死亡的后续事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,善后处置工作启动是市委/市政府成立工作组的后续事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,砍路人是公安局组织民警的无关事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,导致死亡/重伤是市委/市政府成立工作组的无关事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,受伤群众被-送往医院是导致死亡/重伤的无关事件。
男子持刀，砍路人，导致死亡/重伤，公安局组织民警，民警赶往现场，受伤群众被-送往医院，人死亡，市委/市政府成立工作组，善后处置工作启动，,男子持刀是受伤群众被-送往医院的无关事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,列车发生脱线事故是造成受伤的原因事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,伤员接受救治是造成受伤的后续事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,旅客疏离现场是伤员接受救治的后续事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,警方展开调查是旅客疏离现场的后续事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,警方抓捕归案犯罪嫌疑人是警方展开调查的后续事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,警方展开调查是伤员接受救治的无关事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,列车发生脱线事故是旅客疏离现场的无关事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,列车发生脱线事故是旅客疏离现场的无关事件。
列车发生脱线事故，造成受伤，伤员接受救治，旅客疏离现场，警方展开调查，警方抓捕归案犯罪嫌疑人，,警方展开调查是造成受伤的无关事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,客机发生降落意外是事故造成遇难的原因事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,政府下达指令是事故造成遇难的后续事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,消防支队和急救中心到达现场是政府下达指令的后续事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,消防支队和急救中心加入救援行动是消防支队和急救中心到达现场的后续事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,搜救工作结束是消防支队和急救中心加入救援行动的后续事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,工作组成立是搜救工作结束的后续事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,事故救护开展是工作组成立的后续事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,善后处理开展是事故救护开展的后续事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,事故救护开展是消防支队和急救中心到达现场的无关事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,事故造成遇难是搜救工作结束的无关事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,消防支队和急救中心加入救援行动是事故造成遇难的无关事件。
客机发生降落意外，事故造成遇难，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,事故救护开展是事故造成遇难的无关事件。
客机发生降落意外，事故造成受伤，政府下达指令，消防支队和急救中心到达现场，消防支队和急救中心加入救援行动，搜救工作结束，工作组成立，事故救护开展，善后处理开展，,客机发生降落意外是事故造成受伤的原因事件。
